Dt,Rainfall,dbinRain,AvgDB,HDD55,HDD60,HDD65,CDD65,CDD70,CDD75
2000-06-17,0.0016666666666666668,1,83.03446969696968,0.0,0.0,0.0,18.03446969696968,13.03446969696968,8.03446969696968
2000-06-18,0.0,0,83.61439393939396,0.0,0.0,0.0,18.614393939393963,13.614393939393963,8.614393939393963
2000-06-19,0.013333333333333334,1,82.92398989898989,0.0,0.0,0.0,17.923989898989888,12.923989898989888,7.923989898989888
2000-06-20,0.825,1,80.9101851851852,0.0,0.0,0.0,15.910185185185199,10.910185185185199,5.910185185185199
2000-06-21,0.25,1,78.06990740740743,0.0,0.0,0.0,13.069907407407428,8.069907407407428,3.0699074074074275
2000-06-22,0.001,1,79.56388888888888,0.0,0.0,0.0,14.563888888888883,9.563888888888883,4.563888888888883
2000-06-23,0.519,1,77.49675925925926,0.0,0.0,0.0,12.496759259259264,7.496759259259264,2.496759259259264
2000-06-24,0.094,1,76.91990740740741,0.0,0.0,0.0,11.919907407407408,6.919907407407408,1.9199074074074076
2000-06-25,0.149,1,76.30092592592594,0.0,0.0,0.0,11.300925925925938,6.300925925925938,1.300925925925938
2000-06-26,0.9860000000000001,1,72.88194444444444,0.0,0.0,0.0,7.881944444444443,2.881944444444443,0.0
2000-06-27,0.891,1,74.19999999999999,0.0,0.0,0.0,9.199999999999989,4.199999999999989,0.0
2000-06-28,0.342,1,77.14675925925927,0.0,0.0,0.0,12.14675925925927,7.1467592592592695,2.1467592592592695
2000-06-29,0.4880000000000001,1,76.93657407407407,0.0,0.0,0.0,11.936574074074073,6.936574074074073,1.9365740740740733
2000-06-30,0.098,1,77.05648148148147,0.0,0.0,0.0,12.05648148148147,7.05648148148147,2.0564814814814696
2000-07-01,0.817,1,76.28518518518518,0.0,0.0,0.0,11.285185185185185,6.285185185185185,1.2851851851851848
2000-07-02,0.006,1,78.73379629629629,0.0,0.0,0.0,13.73379629629629,8.73379629629629,3.7337962962962905
2000-07-03,0.002,1,79.7037037037037,0.0,0.0,0.0,14.703703703703695,9.703703703703695,4.703703703703695
2000-07-04,0.0,0,80.77777777777776,0.0,0.0,0.0,15.777777777777757,10.777777777777757,5.777777777777757
2000-07-05,0.002,1,82.71527777777776,0.0,0.0,0.0,17.715277777777757,12.715277777777757,7.715277777777757
2000-07-06,0.144,1,80.77037037037037,0.0,0.0,0.0,15.770370370370372,10.770370370370372,5.770370370370372
2000-07-07,0.256,1,82.61064814814814,0.0,0.0,0.0,17.610648148148144,12.610648148148144,7.610648148148144
2000-07-08,0.06699999999999999,1,79.76666666666667,0.0,0.0,0.0,14.766666666666666,9.766666666666666,4.766666666666666
2000-07-09,0.004,1,80.33425925925927,0.0,0.0,0.0,15.33425925925927,10.33425925925927,5.3342592592592695
2000-07-10,0.0,0,82.12268518518518,0.0,0.0,0.0,17.122685185185176,12.122685185185176,7.122685185185176
2000-07-11,0.0,0,83.08055555555553,0.0,0.0,0.0,18.080555555555534,13.080555555555534,8.080555555555534
2000-07-12,0.07,1,84.12314814814815,0.0,0.0,0.0,19.123148148148147,14.123148148148147,9.123148148148147
2000-07-13,0.015,1,82.55636574074074,0.0,0.0,0.0,17.556365740740745,12.556365740740745,7.556365740740745
2000-07-14,0.7018181818181819,1,79.40717592592593,0.0,0.0,0.0,14.407175925925927,9.407175925925927,4.407175925925927
2000-07-15,0.4563636363636363,1,74.30333333333333,0.0,0.0,0.0,9.303333333333327,4.3033333333333275,0.0
2000-07-16,0.006363636363636364,1,82.37416666666668,0.0,0.0,0.0,17.37416666666668,12.374166666666682,7.374166666666682
2000-07-17,0.0,0,84.82916666666667,0.0,0.0,0.0,19.829166666666666,14.829166666666666,9.829166666666666
2000-07-18,0.024545454545454547,1,82.43249999999999,0.0,0.0,0.0,17.43249999999999,12.43249999999999,7.43249999999999
2000-07-19,0.1372727272727273,1,83.12124999999999,0.0,0.0,0.0,18.12124999999999,13.12124999999999,8.12124999999999
2000-07-20,0.3090909090909091,1,85.07291666666669,0.0,0.0,0.0,20.072916666666686,15.072916666666686,10.072916666666686
2000-07-21,0.350909090909091,1,78.03583333333334,0.0,0.0,0.0,13.035833333333343,8.035833333333343,3.0358333333333434
2000-07-22,0.5909090909090909,1,77.01,0.0,0.0,0.0,12.010000000000005,7.010000000000005,2.010000000000005
2000-07-23,0.07363636363636364,1,79.63666666666667,0.0,0.0,0.0,14.63666666666667,9.63666666666667,4.63666666666667
2000-07-24,0.81,1,75.2925,0.0,0.0,0.0,10.292500000000004,5.292500000000004,0.292500000000004
2000-07-25,0.03181818181818182,1,77.23041666666667,0.0,0.0,0.0,12.23041666666667,7.23041666666667,2.2304166666666703
2000-07-26,0.0018181818181818182,1,79.83208333333334,0.0,0.0,0.0,14.832083333333344,9.832083333333344,4.832083333333344
2000-07-27,0.004545454545454546,1,81.97125,0.0,0.0,0.0,16.971249999999998,11.971249999999998,6.971249999999998
2000-07-28,0.0,0,82.89875000000002,0.0,0.0,0.0,17.89875000000002,12.898750000000021,7.898750000000021
2000-07-29,0.13363636363636364,1,82.47041666666668,0.0,0.0,0.0,17.47041666666668,12.47041666666668,7.470416666666679
2000-07-30,1.3716666666666668,1,77.46477272727273,0.0,0.0,0.0,12.464772727272731,7.464772727272731,2.464772727272731
2000-07-31,0.15916666666666665,1,79.9969696969697,0.0,0.0,0.0,14.9969696969697,9.9969696969697,4.9969696969697
2000-08-01,0.16333333333333333,1,79.48257575757575,0.0,0.0,0.0,14.482575757575745,9.482575757575745,4.482575757575745
2000-08-02,0.8675,1,76.92015151515152,0.0,0.0,0.0,11.920151515151517,6.920151515151517,1.9201515151515167
2000-08-03,0.35363636363636364,1,77.62499999999999,0.0,0.0,0.0,12.624999999999986,7.624999999999986,2.624999999999986
2000-08-04,0.013333333333333334,1,80.01696969696971,0.0,0.0,0.0,15.01696969696971,10.01696969696971,5.01696969696971
2000-08-05,0.43583333333333335,1,80.96136363636363,0.0,0.0,0.0,15.961363636363629,10.961363636363629,5.961363636363629
2000-08-06,0.03333333333333333,1,78.29318181818182,0.0,0.0,0.0,13.293181818181822,8.293181818181822,3.2931818181818215
2000-08-07,0.0033333333333333335,1,82.56628787878786,0.0,0.0,0.0,17.56628787878786,12.566287878787861,7.566287878787861
2000-08-08,0.0,0,83.47386363636362,0.0,0.0,0.0,18.473863636363618,13.473863636363618,8.473863636363618
2000-08-09,0.15583333333333335,1,78.69772727272728,0.0,0.0,0.0,13.697727272727278,8.697727272727278,3.6977272727272776
2000-08-10,0.006666666666666667,1,80.64204545454545,0.0,0.0,0.0,15.642045454545453,10.642045454545453,5.642045454545453
2000-08-11,0.04083333333333333,1,82.1837121212121,0.0,0.0,0.0,17.183712121212096,12.183712121212096,7.183712121212096
2000-08-12,1.2116666666666667,1,75.88750000000002,0.0,0.0,0.0,10.887500000000017,5.887500000000017,0.887500000000017
2000-08-13,0.79,1,76.9530303030303,0.0,0.0,0.0,11.953030303030303,6.953030303030303,1.9530303030303031
2000-08-14,0.0325,1,79.87803030303031,0.0,0.0,0.0,14.878030303030314,9.878030303030314,4.8780303030303145
2000-08-15,0.023333333333333334,1,82.29734848484848,0.0,0.0,0.0,17.297348484848484,12.297348484848484,7.297348484848484
2000-08-16,0.0033333333333333335,1,81.97386363636366,0.0,0.0,0.0,16.97386363636366,11.97386363636366,6.97386363636366
2000-08-17,0.0,0,80.43787878787882,0.0,0.0,0.0,15.437878787878816,10.437878787878816,5.437878787878816
2000-08-18,0.0,0,81.52121212121212,0.0,0.0,0.0,16.521212121212116,11.521212121212116,6.521212121212116
2000-08-19,0.0,0,83.25530303030304,0.0,0.0,0.0,18.25530303030304,13.25530303030304,8.25530303030304
2000-08-20,0.0175,1,81.32878787878788,0.0,0.0,0.0,16.328787878787878,11.328787878787878,6.328787878787878
2000-08-21,0.009166666666666667,1,82.63295454545452,0.0,0.0,0.0,17.632954545454524,12.632954545454524,7.632954545454524
2000-08-22,0.3025,1,79.80075757575759,0.0,0.0,0.0,14.800757575757586,9.800757575757586,4.800757575757586
2000-08-23,0.10416666666666669,1,79.925,0.0,0.0,0.0,14.924999999999997,9.924999999999997,4.924999999999997
2000-08-24,0.0033333333333333335,1,82.48560606060603,0.0,0.0,0.0,17.48560606060603,12.485606060606031,7.485606060606031
2000-08-25,0.0,0,82.92500000000003,0.0,0.0,0.0,17.925000000000026,12.925000000000026,7.925000000000026
2000-08-26,0.0525,1,78.61856060606058,0.0,0.0,0.0,13.618560606060583,8.618560606060583,3.6185606060605835
2000-08-27,0.11583333333333334,1,79.68068181818181,0.0,0.0,0.0,14.68068181818181,9.68068181818181,4.68068181818181
2000-08-28,0.0175,1,80.2594696969697,0.0,0.0,0.0,15.259469696969703,10.259469696969703,5.259469696969703
2000-08-29,0.3491666666666667,1,77.90530303030302,0.0,0.0,0.0,12.905303030303017,7.905303030303017,2.905303030303017
2000-08-30,0.095,1,79.42954545454545,0.0,0.0,0.0,14.429545454545448,9.429545454545448,4.429545454545448
2000-08-31,0.035,1,78.96590909090911,0.0,0.0,0.0,13.965909090909108,8.965909090909108,3.9659090909091077
2000-09-01,0.20416666666666672,1,79.52651515151514,0.0,0.0,0.0,14.526515151515142,9.526515151515142,4.526515151515142
2000-09-02,0.0125,1,80.89280303030306,0.0,0.0,0.0,15.892803030303057,10.892803030303057,5.892803030303057
2000-09-03,0.04666666666666667,1,80.70416666666667,0.0,0.0,0.0,15.704166666666666,10.704166666666666,5.704166666666666
