Year,Quarter/Year,"GrossMetroProduct_Gross Metro Product: Total, (Bil. Chained 2017 $- SAAR)",GrossMetroProduct_% Change Between ,GrossMetroProduct_Dec,"TotalHouseholds_Number of Households, (Ths.)",TotalHouseholds_% Change Between ,TotalHouseholds_TY's Fcst,TotalPopulation_Total Population- (Ths. #- NSA),TotalPopulation_% Change Between ,TotalPopulation_TY's Fcst,TotalRealPersonalIncome_Income: Total Personal- (Mil. 2017 $- SAAR),TotalRealPersonalIncome_% Change Between ,TotalRealPersonalIncome_TY's Fcst,DisposableRealPersIncome_ Disposable Personal Income- (Mil. Ch. 2017 USD- SAAR),DisposableRealPersIncome_% Change Between ,DisposableRealPersIncome_TY's Fcst,PersonsPerHousehold_Persons per Household,PersonsPerHousehold_% Change Between ,PersonsPerHousehold_TY's Fcst,ResSFPermits_Permits: Residential - Single-Family- (#- SAAR),ResSFPermits_% Change Between ,ResSFPermits_TY's Fcst,ResMFPermits_Permits: Residential - Multifamily- (#- SAAR),ResMFPermits_% Change Between ,ResMFPermits_TY's Fcst,TotalResPermits_Permits: Residential - Total- (#- SAAR),TotalResPermits_% Change Between ,TotalResPermits_TY's Fcst,"ExistingSFHomeSales_Existing Single-Family Home Sales, (Ths., SAAR)",ExistingSFHomeSales_% Change Between ,"EmploymentTotNonAgric_Employment: Total Non-Agricultural, (Ths., SA)",EmploymentTotNonAgric_% Change Between ,EmploymentTotNonAgric_TY's Fcst,"TotalEmployed_Household Survey: Total Employed, (Ths., SA)",TotalEmployed_% Change Between ,TotalEmployed_TY's Fcst,"CPIIndex_CPI: Total - All Urban Consumers, (Index 1982-84=100, SA)",CPIIndex_% Change Between ,CPIIndex_TY's Fcst,FlaGrossStateProduct_Total- (Bil. Ch. 2017 USD- SAAR),FlaGrossStateProduct_% Change Between ,FlaGrossStateProduct_TY's Fcst,"FlaNbrOfHouseholds_ Households, (Ths., #)",FlaNbrOfHouseholds_% Change Between ,FlaNbrOfHouseholds_TY's Fcst,"FlaTotalPopulation_ Population: Total, (Ths., #)",FlaTotalPopulation_% Change Between ,FlaTotalPopulation_TY's Fcst,FlaTotalRealPersonalIncome_ Real Personal Income- (Mil. Ch. 2017 USD- SAAR),FlaTotalRealPersonalIncome_% Change Between ,FlaTotalRealPersonalIncome_TY's Fcst,FlaDisRealPersonalIncome_Disposable Personal Income- (Mil.  2017$- SAAR),FlaDisRealPersonalIncome_% Change Between ,FlaDisRealPersonalIncome_TY's Fcst,FlaTotalRealPersIncPerHsld_ Income: Total Personal per Household,FlaTotalRealPersIncPerHsld_% Change Between ,FlaTotalRealPersIncPerHsld_TY's Fcst,"FlaEmplymtTotNonAgricultur_ Employment: Total Nonagricultural, (Ths., SA)",FlaEmplymtTotNonAgricultur_% Change Between ,FlaEmplymtTotNonAgricultur_TY's Fcst,"FlaTotResidPermits_ Permits: Total Residential, (#,  SAAR)",FlaTotResidPermits_3,FlaTotResidPermits_TY's Fcst,FlaPersonsPerHsld_Persons per Household
2020,20Q1,26.95891,0.0009386035228076808,-0.01194256427397562,273.16103,0.001304924571774638,0.00665904882134255,724.53218,0.0002803836029836775,0.007347652560162288,26620.601,0.006347444233846249,0.01490194693982136,23510.45,0.005195233524701665,0.006226070488917284,2.652399502227679,-0.001023205762449524,0.0006840486256254874,6800.8759,-4.378655995806715e-05,-0.06225048216868679,1571.9622,0.02193992656027876,-0.526307401163787,8372.8381,0.004011145854403125,-0.2079326234955584,11.31135,-0.009346588346366858,242.03333,0.002485158117978136,0.009874798193674556,242.03333,0.002485158117978136,0.009874798193674556,257.9264,0.008925159536830629,0.0007697261632630631,1086.8738,0.001925542849504733,-0.01276057472544372,8557.8938,0.0006075510023878686,0.001895007592861423,21540.532,-1.508760770292136e-05,0.002273252211693484,1125468.9,0.001046703076540175,0.006452473115664124,998610.6,0.001879562693543309,0.003095147506910559,131.512370485364,0.0004388854288700534,0.004548845426181267,9060.6,0.001938866601525892,0.001506947074316025,163692.64,0.008930950456304576,0.003268030539209538,2.517036610106099
2020,20Q2,26.67445,-0.001817534096071535,-0.01055161354817384,274.01398,0.0001914867460218369,0.003122517146754137,730.158,0.000356214155950545,0.007764762084135415,30188.075,0.008353399531718708,0.1340117753164176,26001.15,0.008650150233734657,0.1059401244978297,2.664674262240197,0.0001646958728520259,0.004627794569486492,4781.3421,-0.001327506510540425,-0.2969520146662285,1880.1802,0.03486329445115458,0.1960721447373226,6661.5223,0.008628205126263866,-0.2043889753463645,9.31117,-0.02375305628598864,229.9,0.001888422401388455,-0.0501308228912109,229.9,0.001888422401388455,-0.0501308228912109,254.77889,0.007857589157591804,-0.01220313236644256,1003.7242,4.712671976404972e-05,-0.07650345421887994,8540.7471,-7.209622248922135e-05,-0.002003612150456848,21591.299,7.860265325873614e-05,0.002356812728673546,1205182.4,0.002509387848946242,0.07082692378261186,1084602.3,0.00342185926663576,0.08611134310010335,141.1097162682642,0.002581670200104686,0.07297675304216489,8056.2667,0.0005298931942374724,-0.1108462243118557,139492.91,0.0100999195282369,-0.1478363963095715,2.528033993653787
2020,20Q3,28.56735,-0.001749633614770236,0.07096303766338204,275.5992,-0.002221222751029707,0.005785179281728591,736.11654,0.000482914817351862,0.008160617291052033,28722.897,0.007111269627090571,-0.04853499270821342,25264.873,0.007918251973329547,-0.02831709366701095,2.670967622547526,0.002710157431727884,0.002361774719150063,7983.3354,0.001958286173846512,0.669685045125719,1874.5882,-0.03342844768023438,-0.002974183006501238,9857.9236,-0.004969006078568073,0.4798304585725099,12.4046,0.004634995144715074,239.06667,0.001815924037099038,0.03987242279251841,239.06667,0.001815924037099038,0.03987242279251841,258.27111,0.00712989685415112,0.01370686558843251,1089.5896,-0.0001668239779462615,0.08554680658292389,8543.8552,-0.001578570297048102,0.000363914299722031,21645.979,0.0002807313747787757,0.002532501634107346,1172306.7,0.0003967259061759931,-0.02727860944534201,1043361.7,0.001523265872816185,-0.03802370693847883,137.2105065638285,0.001978419277129995,-0.02763246789486055,8422.5,0.0001622940703242985,0.04545943097936416,168216.87,-0.01256116942827334,0.2059169888992924,2.533514261805373
2020,20Q4,29.03721,0.001937472266369911,0.01644744787318392,277.8292,-0.005206220595931931,0.00809146035257003,742.48442,0.0007628871109576049,0.008650641106366139,28365.514,0.003494886655599497,-0.01244244269650104,25089.829,0.001092550938860895,-0.006928354636890439,2.672449188206279,0.006000346836170733,0.0005546924815736207,10014.447,-0.0008928111789657441,0.2544189236994853,3061.2693,-0.01042745094603829,0.6330356181693665,13075.716,-0.003141514210306818,0.3264168531393366,13.86256,0.03193724955391479,246.43333,0.00475670012562248,0.03081424943092245,246.43333,0.00475670012562248,0.03081424943092245,262.92039,0.01201884141335705,0.01800154883757605,1098.8476,0.003260088841460993,0.008496777135170929,8564.9526,-0.003818855092967271,0.002469306830012822,21707.76,0.0006150430315779916,0.002854155961252621,1163754.3,-0.005276821355984532,-0.00729536050591531,1028319.1,-0.004962226907942059,-0.01441743548761659,135.8739918770829,-0.001463555368891658,-0.009740614769349643,8598.1667,0.003337391609309764,0.02085683585633717,184893.58,-0.003792562474046731,0.09913815421723156,2.534486880873106
2021,21Q1,29.49212,0.002317160788120086,0.01566645004805896,280.55014,-0.007831355958067847,0.009793571014133808,749.35946,0.00131320231259469,0.009259507425085111,33472.518,0.003976852980794984,0.180042709608576,29014.795,-0.003960772907184609,0.1564365384873686,2.67103577278557,0.009216737825344956,-0.0005288839267539077,10510.848,-9.332343591203465e-05,0.04956848840480157,1907.522,0.02493207854795419,-0.3768852678201163,12418.37,0.003670911140835457,-0.05027227572088592,14.31542,-0.01583215944769971,249.76667,0.002408026723638415,0.01352633590594256,249.76667,0.002408026723638415,0.01352633590594256,268.21982,0.0145656962179015,0.02015602517552948,1123.6479,-0.001252381101791479,0.02256937176729501,8599.7967,-0.006626867963936339,0.00406821866124516,21780.131,0.001102861229454586,0.003333876917747516,1314195.1,-0.009405631363802944,0.1292719605848073,1170378.3,-0.009090812110177909,0.1381470012567111,152.8169962436438,-0.002797300742542866,0.1246964495007124,8715.6333,0.002353790410941718,0.0136618193271363,192804.54,0.01672531771522528,0.04278655862469655,2.532633242364904
2021,21Q2,29.72483,0.002591743993437689,0.00789058229791554,284.49562,-0.009197884756412363,0.01406336849448721,756.83943,0.002245267335989893,0.00998181833855808,29931.576,-0.0004359379294384364,-0.1057865440538413,26472.195,-0.01242421767782695,-0.0876311550710594,2.660284998412278,0.01154938197683297,-0.004024945859141618,9839.0709,-0.001068835445424444,-0.06391274043730813,2372.6536,0.01031639783628722,0.2438407525575066,12211.725,0.001123132638275518,-0.01664026760355831,12.7223,-0.05204042704117207,252.2,0.001190948789201997,0.009742412788703888,252.2,0.001190948789201997,0.009742412788703888,276.02033,0.01671080560956137,0.02908252641434169,1159.9727,0.00097873862492484,0.03232756453333833,8671.3296,-0.009833800223503521,0.008317975702844036,21866.575,0.001764058927979439,0.003968938478836491,1228223,-0.01467569823584365,-0.06541806463895664,1080033.3,-0.01511200202224092,-0.0771929896512948,141.6418307983588,-0.004889985149395346,-0.07312776536628077,8822.9667,0.0001851647528158379,0.01231504313060089,216557.46,0.00815659272593632,0.1231968915254796,2.521709588804006
2021,21Q3,29.89684,0.004090000154491749,0.005786744617210602,288.22513,-0.005080413180796522,0.01310920006431032,764.97559,0.00877913771845198,0.01075017986311841,29307.557,-0.003032788259883857,-0.02084818387110656,26027.737,-0.01429831024755342,-0.01678961642583846,2.654090536796705,0.01393032269427731,-0.002328495487990999,10853.051,0.003833101992497055,0.1030564887991608,3654.4582,-0.01425743428869681,0.5402409352970867,14507.509,-0.0007862152870282173,0.1879983376631884,13.42727,-0.006914552140560086,254.7,0.0001308769616376501,0.009912767644726409,254.7,0.0001308769616376501,0.009912767644726409,280.68791,0.01052041342757586,0.01691027613799312,1182.8919,0.005531096446980239,0.01975839603811369,8735.8277,-0.01325007858235584,0.007438086542114685,21969.313,0.00258320423016633,0.004698403842394045,1221723.8,-0.01508700593975533,-0.005291547219031034,1071810.3,-0.01437003051579641,-0.007613654134553073,139.8520943813945,-0.001861593619141379,-0.0126356487125062,9001.7,7.409766403305881e-06,0.02025773258330442,228393.32,-0.01019116870545512,0.05465459375077642,2.514851912658488
2021,21Q4,30.90836,0.01248491920164387,0.03383367606743714,291.79435,-0.003275556810157718,0.01238344484396635,773.63362,0.01538533301301612,0.01131804741638872,29121.736,-0.004390063557289589,-0.006340378353610296,25810.004,-0.01105647123393239,-0.008365421857459223,2.651297463436149,0.01872221550366812,-0.001052365517239263,11161.03,-0.002674747472581143,0.02837718167914268,1985.3662,-0.008872128299878315,-0.4567276210738982,13146.396,-0.003615630955076055,-0.09382127558907594,14.91078,0.05865688957174575,260.06667,0.005671577726217962,0.02107055359246172,260.06667,0.005671577726217962,0.02107055359246172,284.99587,0.0007573209092487665,0.01534786446626802,1215.5926,0.01398069003991457,0.02764470700999801,8794.4104,-0.01662303624233617,0.006706027409400582,22085.5,0.003408649900043119,0.005288604154349375,1225531.5,-0.01248865559527438,0.003116661883807088,1071583.7,-0.009108645640081202,-0.0002114180093250579,139.3534579646181,0.00420426835225385,-0.003565455483394919,9182.3333,0.003903075462749855,0.02006657631336297,216220.68,-0.01175627889519436,-0.05329683022253021,2.51131104820853
2022,22Q1,30.86566,0.01595607766721848,-0.00138150325672407,295.10754,-0.000980848571117688,0.01135453787916032,782.63305,0.02182368371335883,0.01163267697699083,29001.846,-0.001362536868037003,-0.004116856220384644,24665.869,-0.0169490897205512,-0.04432912912373055,2.652026613755786,0.02282692203834089,0.0002750164135456692,11622.224,-0.0005514833767706796,0.04132181348853999,3267.6881,0.02497871272342698,0.6458868394153179,14889.912,0.004941723834173051,0.1326231158714525,15.64572,0.08112298944217448,260.76667,0.002306213935858755,0.002691617499466535,260.76667,0.002306213935858755,0.002691617499466535,289.88902,-0.007980634391496605,0.01716919617115852,1213.6931,0.0100432339576185,-0.001562612342325866,8843.2613,-0.01967809210671957,0.005554766923317503,22211.026,0.004058950229591621,0.005683638586402919,1216107.5,-0.01164987866148912,-0.007689724825514481,1042397.7,-0.01389732400809616,-0.02723632321021681,137.5179878491208,0.008189364514441057,-0.01317132809121475,9264.5667,0.002141752262931554,0.008955610443807258,223849.67,0.01488153569824431,0.03528335032523263,2.511632897243464
2022,22Q2,31.30828,0.01914940782896885,0.01434020850356032,298.4211,0.002232832988968986,0.01122831358358398,791.79372,0.02785904350090267,0.01170493630444048,29209.025,-0.002105419448804788,0.007143648718085051,24777.236,-0.01354127347077159,0.00451502438450484,2.653276594718001,0.02556911893966634,0.0004713304744873615,11350.378,-0.0006407132458240757,-0.0233901876267399,1684.1605,0.04957118446343945,-0.4846018198615712,13034.538,0.005575025306132747,-0.12460610915632,12.89621,-0.006278467123193795,264.4,0.0008832681276557967,0.0139332607192476,264.4,0.0008832681276557967,0.0139332607192476,295.9353,-0.01634183505053005,0.02085722322287325,1229.4756,0.01855235280735827,0.01300369920534279,8889.0726,-0.0221265143439196,0.005180362588629988,22341.788,0.004358991752822674,0.005887256176279241,1224875.9,-0.00760920827791252,0.00721021784669522,1050566.3,-0.01054314880397714,0.007836356507693843,137.7956908575592,0.01484579168875527,0.00201939406460136,9390.9333,0.001606955440183477,0.01363977443219241,232115.27,0.002491942045525089,0.03692478081383804,2.513399204321945
2022,22Q3,31.66417,0.01346910622580482,0.01136728047660231,301.46393,0.007750714084331145,0.01019643048028434,800.92981,0.03520673099995549,0.01153847241930634,29488.269,-0.004209546871524929,0.009560195864120722,25415.109,-0.002739580144765543,0.02574431627482579,2.656801462118536,0.02724484987398058,0.001328496021693553,7470.1486,0.004162905051363208,-0.3418590464564264,4024.1623,-0.02889710930690503,1.389417338786891,11494.311,-0.007664449440041447,-0.118165062697274,9.58464,0.03484151268524749,267.26667,-0.0004986163051608109,0.01084217095310136,267.26667,-0.0004986163051608109,0.01084217095310136,298.051,-0.0272259625910318,0.007149197814522309,1250.7884,0.01992816892737338,0.01733487024874664,8923.8845,-0.02243940302874839,0.003916257810741765,22473.519,0.00620179035578326,0.005896170888381886,1246550.1,-0.001690850698195535,0.01769501710336548,1077391,9.96023610122817e-05,0.02553356223210277,139.6869379024347,0.02122482472681224,0.01372500862041138,9520.9333,0.001012826848065073,0.01384313953119015,198696.03,-0.004113339679668901,-0.1439769128502403,2.518356103779694
2022,22Q4,31.86364,0.007781423074040102,0.006299549301308122,304.47185,0.01325132460332459,0.009977711097974516,809.83173,0.04281523688838701,0.01111448205430139,29534.971,-0.003980372846579637,0.001583748439082712,25783.814,0.002952827385415297,0.01450731531389451,2.659791800128649,0.02917727474635801,0.001125540637021608,6189.2501,-0.002783762695262991,-0.171468945075604,3235.9891,-0.01203794299989285,-0.1958601918217862,9425.2392,-0.005980502314609251,-0.1800083362978433,7.44442,0.04805078338924781,268.56667,-0.0004962039449199882,0.004864055813618704,268.56667,-0.0004962039449199882,0.004864055813618704,299.40126,-0.03390133715365558,0.004530298505960362,1265.5774,0.02172693989093091,0.01182374252911203,8959.5499,-0.02244242352145263,0.003996622771170992,22601.286,0.008518956824145697,0.005685224463511915,1258874.1,0.00286398481931116,0.00988648591019326,1092141.7,0.005317735379288374,0.01369112977554105,140.506399769033,0.02588738397581125,0.005866417282127318,9587.3,0.0005043899604679468,0.006970608648208749,193187.03,-0.01548563641329158,-0.02772576784750053,2.522591676173376
2023,23Q1,31.91774,-0.008644536008443404,0.001697860005950301,307.3036,0.01793434887298637,0.009300531395595354,818.28309,0.04999532284975881,0.01043594574887801,29815.398,-0.005998600848772191,0.009494744382853793,26630.171,0.007252626225096694,0.03282512819864431,2.662783937448178,0.031496111721025,0.001124951704635184,6904.584,0.001018490759100272,0.1155768289279503,3430.3372,0.09821905907885758,0.06005832961551081,10334.921,0.03131561153341996,0.09651551336755466,9.35413,0.0110725716058363,269.9,-0.0008637586483682838,0.004964614559207922,269.9,-0.0008637586483682838,0.004964614559207922,302.20679,-0.03251629430692485,0.009370468247194529,1280.6661,0.01584400055937533,0.01192238420186708,8997.8171,-0.02227919805531534,0.004271107413554361,22719.982,0.01068295397772348,0.00525173656047713,1275902.6,-0.0009091950542481635,0.01352676967458461,1130523.6,0.004350108872655056,0.03514369975983898,141.8013486848938,0.0218569585085663,0.00921629846035079,9664.8,-0.0003516683560540178,0.008083610609869308,202387.78,0.003169244621976834,0.04762612686783373,2.525054882478107
2023,23Q2,32.0451,-0.01133421797228045,0.003990257455571713,309.42859,0.01963089213282125,0.006914953160327339,826.06672,0.05644656016234922,0.009512148173561812,30136.126,0.0004369091820808496,0.01075712623390099,26816.092,0.005871024265842526,0.006981592420116345,2.669652212809424,0.03610685819112283,0.002579358867482032,9035.0479,-0.05284500370263837,0.3085578942916763,3922.8357,-0.07582725053146278,0.1435714541415929,12957.884,-0.05992232645697377,0.2537961344842403,10.33737,-0.02870375068355693,271.23333,0,0.00494008892182307,271.23333,0,0.00494008892182307,304.77266,-0.03503104056130271,0.008490444572737631,1281.5468,0.01075446062425042,0.0006876890080874014,9029.097,-0.02347119996698295,0.003476387622949075,22824.494,0.01236204625769909,0.004600003644369032,1285127.6,0.001041057224964404,0.007230175720309684,1141215.2,0.004425503900326226,0.009457210800375914,142.3317968563191,0.02510141758350471,0.003740783683264083,9734.5,0.001611993900543573,0.007211737438953805,183938.81,-0.03469084506923988,-0.09115654117061811,2.5278822455889
2023,23Q3,32.31986,-0.01829794847074637,0.008574165785096647,310.66838,0.01840641429908146,0.004006707977436822,830.43868,0.05863111630090417,0.005292502281171604,30349.463,0.003931511672059786,0.007079111628349295,26880.86,0.006970236253207583,0.002415266176741936,2.673071137783639,0.03949769113493586,0.001280663060832555,10167.686,0.007211971373216655,0.1253604975353811,4178.9157,-0.03108330757966197,0.06527930802709873,14346.601,-0.00425177646090398,0.1071715875832814,9.5608,0.0017424249568062,271.9,0.004185633335151631,0.002457920639767811,271.9,0.004185633335151631,0.002457920639767811,307.05355,-0.03631915899332316,0.007483906200772732,1296.2285,0.007551417066357966,0.01145623398224697,9073.0166,-0.02327581260493995,0.004864229501577077,22939.89,0.01464950370397491,0.005055796636718459,1290097.7,0.0008345862859273738,0.003867398070043675,1145265.4,0.006158105571866573,0.003549023882612108,142.1906028475689,0.02468496142720714,-0.0009920060862629095,9775.4,-0.0003272452089256874,0.004201551183933395,197623.78,0.0002803079844752737,0.07439957885994805,2.528364160603431
2023,23Q4,32.6666,-0.0133920225333668,0.01072838805613651,312.26005,0.01863153305097666,0.00512337303204132,834.83642,0.06093964372054378,0.005295682999736957,30737.596,0.008223800416690772,0.0127887930010492,27213.464,0.01334322343626707,0.01237326484346109,2.673529386804364,0.04153426366337502,0.0001714316593552962,10728.682,0.4141524942084463,0.05517440251400378,1683.9114,-0.07010568219620347,-0.5970458556988838,12412.594,0.3208379726362753,-0.1348059376572891,8.99305,-0.0163435045452705,274.7,0.01001896901661092,0.01029790364104454,274.7,0.01001896901661092,0.01029790364104454,308.75042,-0.0366407685895707,0.005526299891338324,1312.709,0.01569641385101124,0.01271419352374996,9116.4096,-0.02283796052078288,0.004782643073749036,23055.859,0.01706730184943196,0.005055342462409409,1305571.1,0.004446327481062772,0.0119939753400073,1159376,0.01259596235377804,0.01232081227635105,143.2111058283296,0.0279219688234993,0.007177007202471105,9841.7333,0.0004550252122615717,0.006785737668023839,191201.63,0.03708805730057942,-0.03249684830438925,2.529050362107468
2024,24Q1,32.97731,-0.009857495521776649,0.009511550023571484,313.77856,0.01860304661031165,0.004862965979798085,839.29016,0.06338758840201905,0.005334865481791079,31276.2,0.01748663020186549,0.01752264555757709,27766.902,0.0239872449394468,0.02033691851945046,2.674784918383206,0.04396662855146623,0.0004696157764486012,10656.722,1.348134561469639,-0.00670725444187841,1566.3072,-0.0916915295854768,-0.06983989775234017,12223.029,0.9516875838283196,-0.01527198907818935,10.35866,0.0006936206223651076,275.83333,0.01037253956121344,0.004125700764470335,275.83333,0.01037253956121344,0.004125700764470335,312.03057,-0.03261513077328011,0.01062395315931875,1324.2803,0.01978424731402628,0.008814824915499045,9157.7193,-0.02263040695766741,0.004531356291845398,23173.341,0.01963165759888522,0.005095537754633213,1326743.8,0.01280665360018477,0.01621719414591817,1177878.5,0.01927731841146629,0.01595901588440678,144.8770983840922,0.03625758444924034,0.01163312402433124,9895.3667,0.002964834599084912,0.005449588844274069,177071.59,0.07200345275608114,-0.0739012528292777,2.530470769070198
2024,24Q2,33.27096,-0.006718710676286399,0.008904607440691782,315.38709,0.01882792907090913,0.005126322206335491,843.74518,0.06589093029205308,0.005308080819153164,31492.189,0.01569086544553776,0.006905858128544956,27939.364,0.02199471206289579,0.006211063805389711,2.675268604050978,0.04619327746939741,0.0001808316117109813,8662.5658,1.12910588653182,-0.1871266042221989,758.84584,-0.5688827112526064,-0.5155191523093299,9421.4116,0.6163485041683532,-0.2292081119990798,9.21887,-0.1514412080098305,277.86667,0.01458645713314459,0.007371625466726628,277.86667,0.01458645713314459,0.007371625466726628,313.26753,-0.03541047846166726,0.003964226966607825,1334.8833,0.02329059693107095,0.008006613101471091,9201.5595,-0.02216887121005351,0.004787239984523082,23290.618,0.02225458081015265,0.005060858509784939,1335161.4,0.01119028914198493,0.006344555746180883,1184778.5,0.01767643623997114,0.005857989597399053,145.1016428247842,0.03411546162712169,0.001549896037375939,9955.2,0.006646870518590223,0.006046597545495735,181169.61,0.09721409250593954,0.02314329475439843,2.531159853935629
2024,24Q3,33.56257,-0.004183533079730077,0.008764700507589759,317.31907,0.02005012571611384,0.006125742179237616,847.91906,0.0680542469172545,0.004946849000073624,31685.541,0.01509806445552817,0.006139681176179992,28078.71,0.02064387048844597,0.004987443522336361,2.672133950222405,0.04706055123265636,-0.001171715551786378,8178.1531,0.9192656020018941,-0.0559202332408257,1205.8015,-0.3178316260287248,0.5889940175464362,9383.9546,0.5565506941770307,-0.003975731195100354,9.25764,-0.1996278963608368,279.63333,0.01794789346850575,0.006357941382462321,279.63333,0.01794789346850575,0.006357941382462321,313.61875,-0.04037693918862613,0.001121150347116904,1345.197,0.0259971727811465,0.007726293377106393,9253.2197,-0.02089910183142969,0.005614287447687565,23396.469,0.02440182542679355,0.004544791383380312,1340083.2,0.008599280311249466,0.003686295904000855,1187616.1,0.01417563651126273,0.002395046837868929,144.8234499392682,0.03012803092904564,-0.001917227676408815,9981,0.007006031835979551,0.002591610414657593,172091.8,0.01180642097903307,-0.05010669283882654,2.528467901826648
2024,24Q4,33.82516,-0.002676911600589265,0.007823894296533188,319.29822,0.02136677293354658,0.006237097568702707,851.7255,0.0697546974069568,0.004489154896459182,31956.171,0.01794122965788837,0.008541119749225596,28259.232,0.02157623302288279,0.006429141509706139,2.667492164535086,0.04737565951399758,-0.001737108159167396,5018.8172,0.1161107210598062,-0.3863141055649839,1384.8008,-0.2102675650495239,0.1484483971864357,6403.618,0.02454475036527589,-0.31759921344888,10.53189,-0.1345909231345687,281.14434,0.02038343598528406,0.005403540414871142,281.14434,0.02038343598528406,0.005403540414871142,316.05021,-0.03849135149328535,0.007752916558719833,1356.5934,0.0293580942987959,0.008471918982870232,9306.3758,-0.01950412638711494,0.005744605847843444,23492.925,0.02614895154524295,0.004122673382893731,1350034.9,0.01077079463023554,0.007426180702810059,1197797.1,0.01773192733386657,0.008572635551168429,145.0655904095341,0.03087715291018516,0.00167197004606274,9988.3525,0.005561592269312479,0.0007366496343052673,161708.12,-0.07352517713572658,-0.06033802888923234,2.524390321740499
2025,25Q1,34.07368,-0.002155369329562969,0.007347193627465659,321.28466,0.02267121743664781,0.006221268630936806,855.34364,0.0712177291928922,0.004248011830102585,32212.976,0.01930465669709411,0.00803616303092133,28445.677,0.02149432174714501,0.006597666914656411,2.662261061576983,0.0474703022129903,-0.001961056541290504,4762.5836,0.01091924324497581,-0.0510545791546264,1464.5769,-0.170424116739243,0.05760835782301689,6227.1606,-0.03851306661320648,-0.02755589106033499,11.63755,-0.08085299634712224,282.74725,0.0229952020606128,0.005701377449035639,282.74725,0.0229952020606128,0.005701377449035639,317.93345,-0.03789251572747079,0.005958673465206686,1366.5678,0.03107092963352286,0.007352534665139946,9359.2178,-0.01816225379213281,0.005678042788686929,23582.976,0.02762440039386416,0.003833111458024042,1361447.9,0.01326674815781577,0.008453855526253433,1208082,0.0203888228384006,0.008586512690671823,145.4659918267956,0.03201038264350327,0.002760140541469196,10037.21,0.008160515482769491,0.004891447313257942,168125.29,-0.05910963859575129,0.03968365967027514,2.519759290140678
2025,25Q2,34.35774,-0.001261586098600172,0.008336639893313449,323.23772,0.02384215919331159,0.00607890834252731,858.79627,0.07245765428515515,0.00403654138353095,32494.743,0.02120076057509746,0.008747003071060551,28659.429,0.02206334950455683,0.007514393136081817,2.656856600770479,0.04748338858222828,-0.002030026613281219,4967.7509,0.009797580722404133,0.04307899183124052,1479.4906,-0.1606925218504978,0.01018294088893527,6447.2415,-0.03517669088566299,0.03534209475824342,12.64343,-0.02783677009502155,284.28707,0.02529861782883163,0.005445923877243793,284.28707,0.02529861782883163,0.005445923877243793,320.01782,-0.03699560563434535,0.006555994658630536,1375.2622,0.03113408747973266,0.006362216349602164,9410.7688,-0.01696678050570608,0.0055080457685256,23667.939,0.02887057037431101,0.003602725966392017,1371193.3,0.01427987589213167,0.007158114533799009,1216845.8,0.02142597047343927,0.007254308896250459,145.7047058684515,0.03178596183546284,0.001641029897490415,10081.848,0.01024073080886175,0.004447251776141062,173187.96,-0.04944325445834974,0.03011248337474977,2.514984641849877
2025,25Q3,34.65639,-0.0003346026118041855,0.00869236451524466,325.19694,0.02503808310779343,0.006061235675093733,862.13209,0.07354991387327134,0.003884297261793998,32780.995,0.0220713633587875,0.008809178764700618,28891.536,0.02205497903572103,0.008098800572753908,2.651107633423611,0.04732685698700655,-0.002163822972305427,5280.3923,0.02098752708896326,0.06293419422459376,1543.1464,-0.1435227071217128,0.04302548458232854,6823.5387,-0.02151630915205801,0.05836561264224397,13.31079,-0.00344394124636229,285.68131,0.0270970013672393,0.004904338421019176,285.68131,0.0270970013672393,0.004904338421019176,322.01713,-0.03607443216878363,0.006247495842575382,1383.4161,0.03039925458177466,0.005928978488611133,9460.1194,-0.01601892648104495,0.005244056149801466,23743.21,0.02967687869157987,0.003180293814345248,1380638.9,0.01393083799984677,0.006888598420076776,1226240.1,0.02175852874249735,0.007720205797645065,145.9430734034921,0.03043733795995082,0.001635963187461224,10118.938,0.01148030685055953,0.003678889029074843,178972.2,-0.03817082622082726,0.03339862655579533,2.509821387666629
2025,25Q4,34.95301,-0.0001536112371339636,0.008558883368983243,327.09623,0.02600727880725072,0.005840430109828241,865.41691,0.07454179491684128,0.003810112206819818,33067.003,0.0226720689593957,0.008724811434186007,29138.762,0.02266359522308059,0.008557038988858148,2.645756296243464,0.04730426100486602,-0.002018528826472732,5536.4329,0.02430021445903904,0.04848893518763735,1637.9139,-0.1295222117165347,0.06141186604200348,7174.3468,-0.01542088708732698,0.05141146191491523,13.93661,0.01673571791779655,286.95091,0.02866903518499398,0.004444112917292438,286.95091,0.02866903518499398,0.004444112917292438,323.93771,-0.03554655636120112,0.005964216872561942,1392.0764,0.02936250686296429,0.006260083282246033,9505.5872,-0.01549972736050246,0.004806260690536353,23811.529,0.03015504114082454,0.002877412110662354,1390663,0.01377722507495648,0.007260479188294705,1235088,0.02173594549298883,0.00721547109738126,146.299536340059,0.02973788149084597,0.002442479305485038,10152.603,0.01254576605578104,0.003326930158085666,182886.15,-0.03603453503091252,0.02186903887866374,2.505003478375329
